0.00000,40.00000,80.00000,120.00000,160.00000,200.00000,240.00000,280.00000,320.00000,360.00000,400.00000,440.00000,480.00000,520.00000,560.00000,600.00000,640.00000,680.00000,720.00000,760.00000,800.00000,840.00000,880.00000,920.00000,960.00000,1000.00000,1040.00000,1080.00000,1120.00000,1160.00000,1200.00000,1240.00000,1280.00000,1320.00000,1360.00000,1400.00000,1440.00000,1480.00000,1520.00000,1560.00000
-0.00561,-0.00570,-0.00579,-0.00583,-0.00598,-0.00600,-0.00600,-0.00601,-0.00606,-0.00798,-0.01738,-0.02948,-0.04223,-0.05720,-0.07329,-0.08965,-0.10200,-0.11010,-0.11595,-0.11876,-0.12228,-0.12365,-0.12413,-0.12449,-0.12533,-0.12602,-0.12594,-0.12584,-0.12590,-0.12612,-0.12650,-0.12710,-0.12765,-0.12804,-0.12833,-0.12838,-0.12907,-0.12930,-0.12944,-0.12944
-0.76987,-0.76987,-0.76988,-0.76996,-0.77122,-0.77149,-0.76832,-0.76538,-0.75806,-0.73292,-0.69219,-0.65759,-0.62412,-0.58507,-0.54312,-0.49879,-0.45069,-0.40471,-0.36752,-0.34102,-0.32564,-0.30590,-0.27657,-0.24082,-0.20575,-0.17291,-0.13906,-0.10752,-0.07780,-0.04827,-0.02124,0.00550,0.02971,0.05268,0.07600,0.10059,0.12765,0.15746,0.18760,0.20788
-0.01982,-0.01981,-0.02008,-0.02449,-0.02517,-0.02519,-0.02523,-0.02561,-0.02647,-0.03117,-0.04223,-0.05184,-0.06040,-0.06998,-0.08419,-0.10434,-0.12434,-0.14330,-0.15573,-0.16556,-0.17908,-0.19124,-0.20530,-0.22234,-0.24234,-0.25432,-0.26014,-0.26632,-0.27460,-0.28745,-0.30109,-0.31479,-0.32659,-0.33492,-0.34127,-0.34754,-0.35249,-0.35391,-0.35624,-0.35598
-2.32582,-2.32564,-2.32825,-2.32982,-2.32954,-2.32888,-2.32890,-2.32902,-2.33046,-2.33825,-2.34287,-2.34286,-2.34235,-2.34247,-2.34272,-2.34289,-2.34493,-2.35183,-2.36266,-2.37005,-2.36946,-2.36932,-2.36930,-2.37017,-2.37074,-2.37091,-2.37081,-2.37080,-2.37026,-2.36698,-2.36550,-2.36548,-2.36548,-2.36430,-2.35993,-2.35353,-2.34849,-2.34437,-2.33698,-2.33064
0.19728,0.06633,-0.00436,-0.02101,-0.02013,-0.02011,-0.02010,-0.02010,-0.02007,-0.02039,-0.03595,-0.05551,-0.08158,-0.12264,-0.14318,-0.14337,-0.14338,-0.14664,-0.17065,-0.19605,-0.19709,-0.19709,-0.19709,-0.19709,-0.19709,-0.19709,-0.19689,-0.19602,-0.18769,-0.18601,-0.18390,-0.17095,-0.14395,-0.12573,-0.12573,-0.12573,-0.12573,-0.12574,-0.12574,-0.12574
1.59762,1.59752,1.59604,1.59603,1.59607,1.59784,1.59886,1.59886,1.60750,1.62347,1.63455,1.66680,1.69181,1.70106,1.74236,1.77936,1.81774,1.86879,1.91491,1.94953,1.97309,1.99024,2.02947,2.06186,2.10082,2.14666,2.19260,2.21972,2.24777,2.29266,2.33869,2.36802,2.38468,2.40273,2.43084,2.46367,2.49970,2.52166,2.52241,2.52242
0.75509,0.75509,0.75509,0.75509,0.75512,0.75512,0.75511,0.75511,0.75510,0.75512,0.75513,0.75606,0.75606,0.75777,0.76479,0.76483,0.76482,0.76468,0.75835,0.75698,0.75338,0.73839,0.73303,0.72633,0.72438,0.71301,0.69724,0.69680,0.69679,0.69680,0.69698,0.70144,0.72385,0.76296,0.81090,0.85786,0.89612,0.91313,0.91351,0.91350
